path_id	gene	PC	loading	name	size
hsa04924	PDE1A	PC1	-0.0369174375557487	Renin secretion	20
hsa04924	CREB1	PC1	0.0230270333727834	Renin secretion	20
hsa04924	CACNA1D	PC1	-0.0622529989635168	Renin secretion	20
hsa04924	PRKG2	PC1	-0.362218796415335	Renin secretion	20
hsa04924	GUCY1A1	PC1	-0.333725572875981	Renin secretion	20
hsa04924	GUCY1B1	PC1	-0.115887807362358	Renin secretion	20
hsa04924	PTGER4	PC1	-0.282407419112464	Renin secretion	20
hsa04924	PDE1C	PC1	-0.142212761914531	Renin secretion	20
hsa04924	GNAI1	PC1	-0.181702471735749	Renin secretion	20
hsa04924	PPP3CC	PC1	-0.0325465283718296	Renin secretion	20
hsa04924	GNAQ	PC1	0.286160601553752	Renin secretion	20
hsa04924	PDE3B	PC1	0.328411171483215	Renin secretion	20
hsa04924	CACNA1C	PC1	-0.0792217929881587	Renin secretion	20
hsa04924	PDE3A	PC1	-0.170808303340117	Renin secretion	20
hsa04924	ITPR2	PC1	0.312671051423997	Renin secretion	20
hsa04924	PTGER2	PC1	0.00363289457369262	Renin secretion	20
hsa04924	CALM1	PC1	0.117164680270412	Renin secretion	20
hsa04924	PLCB1	PC1	-0.424913330348628	Renin secretion	20
hsa04924	PLCB4	PC1	-0.294397317119517	Renin secretion	20
hsa04925	ATP1A1	PC1	-0.0454750656156074	Aldosterone synthesis and secretion	36
hsa04925	ATP2B4	PC1	-0.183734057014317	Aldosterone synthesis and secretion	36
hsa04925	ADCY3	PC1	-0.109734764679851	Aldosterone synthesis and secretion	36
hsa04925	PRKCE	PC1	-0.359909852110864	Aldosterone synthesis and secretion	36
hsa04925	NR4A2	PC1	-0.0762057916398851	Aldosterone synthesis and secretion	36
hsa04925	CREB1	PC1	-0.0128410898942153	Aldosterone synthesis and secretion	36
hsa04925	CAMK1	PC1	0.0713963652817514	Aldosterone synthesis and secretion	36
hsa04925	CACNA1D	PC1	-0.0472139496582315	Aldosterone synthesis and secretion	36
hsa04925	ATP1B3	PC1	-0.154891030213239	Aldosterone synthesis and secretion	36
hsa04925	CAMK2D	PC1	-0.00684158588587327	Aldosterone synthesis and secretion	36
hsa04925	ADCY2	PC1	0.0258471137065264	Aldosterone synthesis and secretion	36
hsa04925	DAGLB	PC1	-0.0749078443316364	Aldosterone synthesis and secretion	36
hsa04925	CREB5	PC1	-0.207312859543682	Aldosterone synthesis and secretion	36
hsa04925	CREB3L2	PC1	0.0295383383489756	Aldosterone synthesis and secretion	36
hsa04925	GNAQ	PC1	0.260453795712119	Aldosterone synthesis and secretion	36
hsa04925	CAMK1D	PC1	-0.338180414906457	Aldosterone synthesis and secretion	36
hsa04925	PDE2A	PC1	-0.0309145474732723	Aldosterone synthesis and secretion	36
hsa04925	CACNA1C	PC1	0.000647572861426317	Aldosterone synthesis and secretion	36
hsa04925	ITPR2	PC1	0.212887572141963	Aldosterone synthesis and secretion	36
hsa04925	ATF1	PC1	0.0309760917170685	Aldosterone synthesis and secretion	36
hsa04925	NR4A1	PC1	-0.155590658071912	Aldosterone synthesis and secretion	36
hsa04925	ATP2B1	PC1	-0.240267125117979	Aldosterone synthesis and secretion	36
hsa04925	SCARB1	PC1	0.00780837861556641	Aldosterone synthesis and secretion	36
hsa04925	PRKD1	PC1	0.0316531969520396	Aldosterone synthesis and secretion	36
hsa04925	CALM1	PC1	0.0855323514046768	Aldosterone synthesis and secretion	36
hsa04925	ADCY9	PC1	-0.0574844177279522	Aldosterone synthesis and secretion	36
hsa04925	PRKCB	PC1	-0.240268376073686	Aldosterone synthesis and secretion	36
hsa04925	ADCY7	PC1	0.106223178365617	Aldosterone synthesis and secretion	36
hsa04925	PRKCA	PC1	-0.167580733063893	Aldosterone synthesis and secretion	36
hsa04925	GNA11	PC1	-0.0960094786782728	Aldosterone synthesis and secretion	36
hsa04925	CREB3L3	PC1	-0.108223060808481	Aldosterone synthesis and secretion	36
hsa04925	LDLR	PC1	-0.214667869641158	Aldosterone synthesis and secretion	36
hsa04925	LIPE	PC1	-0.0453194893321177	Aldosterone synthesis and secretion	36
hsa04925	PRKCG	PC1	-0.100366476735327	Aldosterone synthesis and secretion	36
hsa04925	PLCB1	PC1	-0.429126574043215	Aldosterone synthesis and secretion	36
hsa04925	PLCB4	PC1	-0.227345822529856	Aldosterone synthesis and secretion	36
hsa04926	PIK3CD	PC1	0.239156356351378	Relaxin signaling pathway	43
hsa04926	PIK3R3	PC1	-0.0115233673824263	Relaxin signaling pathway	43
hsa04926	P3R3URF-PIK3R3	PC1	-0.0431170051099502	Relaxin signaling pathway	43
hsa04926	JUN	PC1	0.359279937050093	Relaxin signaling pathway	43
hsa04926	GNAI3	PC1	-0.0140656841019969	Relaxin signaling pathway	43
hsa04926	AKT3	PC1	0.281306801606533	Relaxin signaling pathway	43
hsa04926	ADCY3	PC1	0.0836816551694485	Relaxin signaling pathway	43
hsa04926	SOS1	PC1	-0.124088132066712	Relaxin signaling pathway	43
hsa04926	CREB1	PC1	-0.0374707411666865	Relaxin signaling pathway	43
hsa04926	COL4A4	PC1	0.0114522450264448	Relaxin signaling pathway	43
hsa04926	TGFBR2	PC1	0.238682425571211	Relaxin signaling pathway	43
hsa04926	PIK3CB	PC1	-0.127364107396063	Relaxin signaling pathway	43
hsa04926	PIK3CA	PC1	-0.132560895425132	Relaxin signaling pathway	43
hsa04926	MAPK10	PC1	0.0636805843258178	Relaxin signaling pathway	43
hsa04926	NFKB1	PC1	0.0731244802146144	Relaxin signaling pathway	43
hsa04926	RXFP1	PC1	0.0270595258061395	Relaxin signaling pathway	43
hsa04926	ADCY2	PC1	-0.00296874315565742	Relaxin signaling pathway	43
hsa04926	PIK3R1	PC1	0.10829370662202	Relaxin signaling pathway	43
hsa04926	MAPK14	PC1	0.0422829371871001	Relaxin signaling pathway	43
hsa04926	MAPK13	PC1	-0.031822349237626	Relaxin signaling pathway	43
hsa04926	CREB5	PC1	0.138054621470263	Relaxin signaling pathway	43
hsa04926	GNAI1	PC1	0.162430961330844	Relaxin signaling pathway	43
hsa04926	GNG11	PC1	0.150342948621958	Relaxin signaling pathway	43
hsa04926	CREB3L2	PC1	-0.0018654224539293	Relaxin signaling pathway	43
hsa04926	TGFBR1	PC1	0.132040323074496	Relaxin signaling pathway	43
hsa04926	MAPK8	PC1	-0.0389701654085476	Relaxin signaling pathway	43
hsa04926	ACTA2	PC1	0.0332797643089673	Relaxin signaling pathway	43
hsa04926	ARRB1	PC1	0.0759726886936031	Relaxin signaling pathway	43
hsa04926	NFKBIA	PC1	0.145668556733421	Relaxin signaling pathway	43
hsa04926	GNG2	PC1	-0.181429666298528	Relaxin signaling pathway	43
hsa04926	FOS	PC1	0.233759212494772	Relaxin signaling pathway	43
hsa04926	GNB5	PC1	0.204862958374442	Relaxin signaling pathway	43
hsa04926	MAP2K1	PC1	0.0230023305794403	Relaxin signaling pathway	43
hsa04926	ADCY9	PC1	0.03723244713062	Relaxin signaling pathway	43
hsa04926	ADCY7	PC1	-0.0444996602788682	Relaxin signaling pathway	43
hsa04926	PRKCA	PC1	0.116061962461415	Relaxin signaling pathway	43
hsa04926	GNG7	PC1	0.227865442149014	Relaxin signaling pathway	43
hsa04926	GNA15	PC1	0.229367458052786	Relaxin signaling pathway	43
hsa04926	CREB3L3	PC1	0.054535295320955	Relaxin signaling pathway	43
hsa04926	TGFB1	PC1	0.0271598978049017	Relaxin signaling pathway	43
hsa04926	PLCB1	PC1	0.435607503528049	Relaxin signaling pathway	43
hsa04926	PLCB4	PC1	0.181694127051602	Relaxin signaling pathway	43
hsa04926	VEGFD	PC1	-0.00465380579052525	Relaxin signaling pathway	43
hsa04927	PBX1	PC1	0.350052858315609	Cortisol synthesis and secretion	22
hsa04927	ADCY3	PC1	0.131657642859083	Cortisol synthesis and secretion	22
hsa04927	CREB1	PC1	-0.0267824007945778	Cortisol synthesis and secretion	22
hsa04927	CACNA1D	PC1	0.0354325413585615	Cortisol synthesis and secretion	22
hsa04927	NCEH1	PC1	0.114517047215098	Cortisol synthesis and secretion	22
hsa04927	ADCY2	PC1	-0.0638564553859627	Cortisol synthesis and secretion	22
hsa04927	CREB5	PC1	0.241592613863982	Cortisol synthesis and secretion	22
hsa04927	CREB3L2	PC1	-0.0646114426069141	Cortisol synthesis and secretion	22
hsa04927	GNAQ	PC1	-0.329239171407222	Cortisol synthesis and secretion	22
hsa04927	CACNA1C	PC1	0.0736385713359775	Cortisol synthesis and secretion	22
hsa04927	ITPR2	PC1	-0.399845358671985	Cortisol synthesis and secretion	22
hsa04927	NR4A1	PC1	0.178531194598157	Cortisol synthesis and secretion	22
hsa04927	SP1	PC1	0.0247927765898245	Cortisol synthesis and secretion	22
hsa04927	SCARB1	PC1	-0.0688191881164858	Cortisol synthesis and secretion	22
hsa04927	PDE8A	PC1	0.00459911984266088	Cortisol synthesis and secretion	22
hsa04927	ADCY9	PC1	0.000789282799091656	Cortisol synthesis and secretion	22
hsa04927	ADCY7	PC1	-0.171853037114869	Cortisol synthesis and secretion	22
hsa04927	GNA11	PC1	0.12720075761363	Cortisol synthesis and secretion	22
hsa04927	CREB3L3	PC1	0.167117202516859	Cortisol synthesis and secretion	22
hsa04927	LDLR	PC1	0.241493911558565	Cortisol synthesis and secretion	22
hsa04927	PLCB1	PC1	0.47107125849466	Cortisol synthesis and secretion	22
hsa04927	PLCB4	PC1	0.337061809981147	Cortisol synthesis and secretion	22
hsa04928	PDE4B	PC1	0.311775549709171	Parathyroid hormone synthesis, secretion and action	40
hsa04928	GNAI3	PC1	-0.0384972643229154	Parathyroid hormone synthesis, secretion and action	40
hsa04928	ARHGEF11	PC1	0.0756726548999896	Parathyroid hormone synthesis, secretion and action	40
hsa04928	ADCY3	PC1	0.0398548354836759	Parathyroid hormone synthesis, secretion and action	40
hsa04928	NR4A2	PC1	0.164793814863086	Parathyroid hormone synthesis, secretion and action	40
hsa04928	STK39	PC1	-0.0118821346487032	Parathyroid hormone synthesis, secretion and action	40
hsa04928	CREB1	PC1	-0.0161282492473016	Parathyroid hormone synthesis, secretion and action	40
hsa04928	PLD1	PC1	-0.224893802146572	Parathyroid hormone synthesis, secretion and action	40
hsa04928	ADCY2	PC1	-0.0339234163848594	Parathyroid hormone synthesis, secretion and action	40
hsa04928	PDE4D	PC1	0.104918347539495	Parathyroid hormone synthesis, secretion and action	40
hsa04928	MEF2C	PC1	0.0525964142484133	Parathyroid hormone synthesis, secretion and action	40
hsa04928	EGR1	PC1	0.0303576871580437	Parathyroid hormone synthesis, secretion and action	40
hsa04928	CDKN1A	PC1	0.0133751212537869	Parathyroid hormone synthesis, secretion and action	40
hsa04928	RUNX2	PC1	0.139878139591325	Parathyroid hormone synthesis, secretion and action	40
hsa04928	CREB5	PC1	0.153054427091306	Parathyroid hormone synthesis, secretion and action	40
hsa04928	GNAI1	PC1	0.191835864761865	Parathyroid hormone synthesis, secretion and action	40
hsa04928	CREB3L2	PC1	0.00252996692573628	Parathyroid hormone synthesis, secretion and action	40
hsa04928	FGFR1	PC1	0.139877868316267	Parathyroid hormone synthesis, secretion and action	40
hsa04928	MMP16	PC1	0.042777674000679	Parathyroid hormone synthesis, secretion and action	40
hsa04928	GNAQ	PC1	-0.311330848703154	Parathyroid hormone synthesis, secretion and action	40
hsa04928	ARRB1	PC1	0.104971267105056	Parathyroid hormone synthesis, secretion and action	40
hsa04928	LRP6	PC1	0.182142751060537	Parathyroid hormone synthesis, secretion and action	40
hsa04928	ITPR2	PC1	-0.311506118428326	Parathyroid hormone synthesis, secretion and action	40
hsa04928	VDR	PC1	0.0716830026570005	Parathyroid hormone synthesis, secretion and action	40
hsa04928	SP1	PC1	-0.0258415538152893	Parathyroid hormone synthesis, secretion and action	40
hsa04928	FOS	PC1	0.270702666261807	Parathyroid hormone synthesis, secretion and action	40
hsa04928	MAP2K1	PC1	0.0513349161507044	Parathyroid hormone synthesis, secretion and action	40
hsa04928	MEF2A	PC1	-0.0645106979639967	Parathyroid hormone synthesis, secretion and action	40
hsa04928	ADCY9	PC1	-0.00989811058574423	Parathyroid hormone synthesis, secretion and action	40
hsa04928	PRKCB	PC1	0.207665133930617	Parathyroid hormone synthesis, secretion and action	40
hsa04928	ADCY7	PC1	-0.135289476683307	Parathyroid hormone synthesis, secretion and action	40
hsa04928	PRKCA	PC1	0.13316579646127	Parathyroid hormone synthesis, secretion and action	40
hsa04928	BCL2	PC1	0.0088136108171087	Parathyroid hormone synthesis, secretion and action	40
hsa04928	GNA11	PC1	0.102411953403562	Parathyroid hormone synthesis, secretion and action	40
hsa04928	CREB3L3	PC1	0.0993902099440453	Parathyroid hormone synthesis, secretion and action	40
hsa04928	PDE4A	PC1	-0.040539152063467	Parathyroid hormone synthesis, secretion and action	40
hsa04928	PRKCG	PC1	0.0846301682393682	Parathyroid hormone synthesis, secretion and action	40
hsa04928	PLCB1	PC1	0.374823123717131	Parathyroid hormone synthesis, secretion and action	40
hsa04928	PLCB4	PC1	0.303127068832488	Parathyroid hormone synthesis, secretion and action	40
hsa04928	MMP24	PC1	0.183616276134657	Parathyroid hormone synthesis, secretion and action	40
hsa04929	PIK3CD	PC1	0.330420615925272	GnRH secretion	23
hsa04929	PIK3R3	PC1	-0.0725664746860085	GnRH secretion	23
hsa04929	P3R3URF-PIK3R3	PC1	-0.0723983105192555	GnRH secretion	23
hsa04929	AKT3	PC1	0.379836773649654	GnRH secretion	23
hsa04929	CACNA1D	PC1	0.0843392297343351	GnRH secretion	23
hsa04929	PIK3CB	PC1	-0.0801984054475434	GnRH secretion	23
hsa04929	TRPC1	PC1	0.114266703425224	GnRH secretion	23
hsa04929	PIK3CA	PC1	-0.210159986246871	GnRH secretion	23
hsa04929	SPP1	PC1	0.0331800358551748	GnRH secretion	23
hsa04929	PIK3R1	PC1	0.0796854654501327	GnRH secretion	23
hsa04929	GABBR1	PC1	0.0914816594520309	GnRH secretion	23
hsa04929	GNAQ	PC1	-0.26266523217417	GnRH secretion	23
hsa04929	ARRB1	PC1	0.0962979359569993	GnRH secretion	23
hsa04929	CACNA1C	PC1	0.0230703437030008	GnRH secretion	23
hsa04929	ITPR2	PC1	-0.277284854164732	GnRH secretion	23
hsa04929	ESR2	PC1	0.22502923564476	GnRH secretion	23
hsa04929	MAP2K1	PC1	-0.000591403002008134	GnRH secretion	23
hsa04929	PRKCB	PC1	0.26041863505646	GnRH secretion	23
hsa04929	PRKCA	PC1	0.173026447399636	GnRH secretion	23
hsa04929	GNA11	PC1	0.0533064595392581	GnRH secretion	23
hsa04929	PRKCG	PC1	0.0814653617734764	GnRH secretion	23
hsa04929	PLCB1	PC1	0.479536226149757	GnRH secretion	23
hsa04929	PLCB4	PC1	0.325479821966008	GnRH secretion	23
hsa04930	PIK3CD	PC1	0.500226114553662	Type II diabetes mellitus	17
hsa04930	PIK3R3	PC1	0.0847521511587023	Type II diabetes mellitus	17
hsa04930	P3R3URF-PIK3R3	PC1	-0.0275860861477132	Type II diabetes mellitus	17
hsa04930	PRKCE	PC1	0.512352639005979	Type II diabetes mellitus	17
hsa04930	CACNA1D	PC1	-0.10988896868514	Type II diabetes mellitus	17
hsa04930	PIK3CB	PC1	-0.293279484117084	Type II diabetes mellitus	17
hsa04930	PIK3CA	PC1	-0.249686945832433	Type II diabetes mellitus	17
hsa04930	MAPK10	PC1	-0.0191342392304653	Type II diabetes mellitus	17
hsa04930	PIK3R1	PC1	0.27780453502385	Type II diabetes mellitus	17
hsa04930	IKBKB	PC1	0.304488418337523	Type II diabetes mellitus	17
hsa04930	MAPK8	PC1	-0.094819886883908	Type II diabetes mellitus	17
hsa04930	HK1	PC1	0.0129322849036207	Type II diabetes mellitus	17
hsa04930	CACNA1C	PC1	0.0282131782116008	Type II diabetes mellitus	17
hsa04930	IRS2	PC1	0.135000687487098	Type II diabetes mellitus	17
hsa04930	SOCS4	PC1	-0.116792948617898	Type II diabetes mellitus	17
hsa04930	PKM	PC1	0.309443615818431	Type II diabetes mellitus	17
hsa04930	INSR	PC1	-0.105179999462866	Type II diabetes mellitus	17
hsa04931	PIK3CD	PC1	-0.341414423677129	Insulin resistance	38
hsa04931	SLC2A1	PC1	0.246988757795563	Insulin resistance	38
hsa04931	PIK3R3	PC1	-0.0488634481086672	Insulin resistance	38
hsa04931	P3R3URF-PIK3R3	PC1	0.0481575577453554	Insulin resistance	38
hsa04931	AKT3	PC1	-0.333303111821211	Insulin resistance	38
hsa04931	PPP1CB	PC1	-0.107133139654285	Insulin resistance	38
hsa04931	PRKCE	PC1	-0.402622904974594	Insulin resistance	38
hsa04931	GFPT1	PC1	-0.0096640383032596	Insulin resistance	38
hsa04931	CREB1	PC1	0.0459053952502127	Insulin resistance	38
hsa04931	PIK3CB	PC1	0.226114013834221	Insulin resistance	38
hsa04931	PIK3CA	PC1	0.194090938257992	Insulin resistance	38
hsa04931	MAPK10	PC1	-0.0875635686960259	Insulin resistance	38
hsa04931	NFKB1	PC1	-0.0568968013130896	Insulin resistance	38
hsa04931	PIK3R1	PC1	-0.148463808733265	Insulin resistance	38
hsa04931	SLC27A6	PC1	0.0124164297649672	Insulin resistance	38
hsa04931	PPARGC1B	PC1	0.0808453240612228	Insulin resistance	38
hsa04931	RPS6KA2	PC1	0.0346299086504647	Insulin resistance	38
hsa04931	CREB5	PC1	-0.211820342291179	Insulin resistance	38
hsa04931	CD36	PC1	0.275123155388634	Insulin resistance	38
hsa04931	CREB3L2	PC1	0.0304775838126148	Insulin resistance	38
hsa04931	PRKAG2	PC1	-0.0607691233091738	Insulin resistance	38
hsa04931	IKBKB	PC1	-0.165275547705403	Insulin resistance	38
hsa04931	MAPK8	PC1	-0.00388575817672293	Insulin resistance	38
hsa04931	ACACB	PC1	-0.0998103015115217	Insulin resistance	38
hsa04931	MLXIP	PC1	0.0288965956237303	Insulin resistance	38
hsa04931	FOXO1	PC1	0.127046302504958	Insulin resistance	38
hsa04931	TBC1D4	PC1	0.14504932215028	Insulin resistance	38
hsa04931	IRS2	PC1	-0.0431086641575376	Insulin resistance	38
hsa04931	NFKBIA	PC1	-0.185432313584753	Insulin resistance	38
hsa04931	PYGL	PC1	-0.177938817337571	Insulin resistance	38
hsa04931	SLC27A2	PC1	0.0126770600935627	Insulin resistance	38
hsa04931	PRKCB	PC1	-0.277354227205547	Insulin resistance	38
hsa04931	CREB3L3	PC1	-0.106248223996125	Insulin resistance	38
hsa04931	INSR	PC1	0.0370906380841888	Insulin resistance	38
hsa04931	PYGB	PC1	0.0908498560052297	Insulin resistance	38
hsa04931	PPARA	PC1	0.110392320553303	Insulin resistance	38
hsa04931	RPS6KA3	PC1	0.0903984198639741	Insulin resistance	38
hsa04931	RPS6KA6	PC1	-0.120242899929961	Insulin resistance	38
hsa04932	PIK3CD	PC1	0.259053666740933	Non-alcoholic fatty liver disease	40
hsa04932	PIK3R3	PC1	-0.101154818393846	Non-alcoholic fatty liver disease	40
hsa04932	P3R3URF-PIK3R3	PC1	-0.037268560646278	Non-alcoholic fatty liver disease	40
hsa04932	JUN	PC1	0.366455761484316	Non-alcoholic fatty liver disease	40
hsa04932	LEPR	PC1	0.010350014135099	Non-alcoholic fatty liver disease	40
hsa04932	AKT3	PC1	0.295395893659123	Non-alcoholic fatty liver disease	40
hsa04932	EIF2AK3	PC1	0.028469437038101	Non-alcoholic fatty liver disease	40
hsa04932	BCL2L11	PC1	-0.172895791955074	Non-alcoholic fatty liver disease	40
hsa04932	IL1B	PC1	-0.21167032992739	Non-alcoholic fatty liver disease	40
hsa04932	CASP8	PC1	-0.0170568861636548	Non-alcoholic fatty liver disease	40
hsa04932	PIK3CB	PC1	-0.105162123892514	Non-alcoholic fatty liver disease	40
hsa04932	PIK3CA	PC1	-0.140363007601252	Non-alcoholic fatty liver disease	40
hsa04932	CXCL8	PC1	0.148588629527938	Non-alcoholic fatty liver disease	40
hsa04932	MAPK10	PC1	0.0739794547305918	Non-alcoholic fatty liver disease	40
hsa04932	NFKB1	PC1	0.0641144661935343	Non-alcoholic fatty liver disease	40
hsa04932	CASP3	PC1	-0.231994281660266	Non-alcoholic fatty liver disease	40
hsa04932	PIK3R1	PC1	0.111611517101771	Non-alcoholic fatty liver disease	40
hsa04932	MAPK14	PC1	0.0907833206521978	Non-alcoholic fatty liver disease	40
hsa04932	MAPK13	PC1	-0.0518090719658786	Non-alcoholic fatty liver disease	40
hsa04932	MAP3K5	PC1	-0.297999409559348	Non-alcoholic fatty liver disease	40
hsa04932	NDUFB2	PC1	-0.228636353024079	Non-alcoholic fatty liver disease	40
hsa04932	PRKAG2	PC1	-0.02834920292995	Non-alcoholic fatty liver disease	40
hsa04932	IKBKB	PC1	0.173720425589213	Non-alcoholic fatty liver disease	40
hsa04932	MAPK8	PC1	-0.0794501143018838	Non-alcoholic fatty liver disease	40
hsa04932	CASP7	PC1	0.0278036912552004	Non-alcoholic fatty liver disease	40
hsa04932	SDHD	PC1	-0.225803515291894	Non-alcoholic fatty liver disease	40
hsa04932	ADIPOR2	PC1	-0.0876546754551776	Non-alcoholic fatty liver disease	40
hsa04932	DDIT3	PC1	0.0421174591124616	Non-alcoholic fatty liver disease	40
hsa04932	MLXIP	PC1	-0.0286893403730382	Non-alcoholic fatty liver disease	40
hsa04932	IRS2	PC1	-0.0241254775965381	Non-alcoholic fatty liver disease	40
hsa04932	EIF2S1	PC1	-0.177981987870875	Non-alcoholic fatty liver disease	40
hsa04932	FOS	PC1	0.235560821740577	Non-alcoholic fatty liver disease	40
hsa04932	ERN1	PC1	0.0157784805123979	Non-alcoholic fatty liver disease	40
hsa04932	INSR	PC1	0.0224820402033969	Non-alcoholic fatty liver disease	40
hsa04932	TGFB1	PC1	0.0527584405616607	Non-alcoholic fatty liver disease	40
hsa04932	XBP1	PC1	0.16146749810554	Non-alcoholic fatty liver disease	40
hsa04932	NDUFA6	PC1	-0.196870639183876	Non-alcoholic fatty liver disease	40
hsa04932	PPARA	PC1	-0.120518064112054	Non-alcoholic fatty liver disease	40
hsa04932	COX7B	PC1	-0.230870929075939	Non-alcoholic fatty liver disease	40
hsa04932	NDUFA1	PC1	-0.140827770844707	Non-alcoholic fatty liver disease	40
hsa04933	PIK3CD	PC1	0.226722625840236	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	PIK3R3	PC1	-0.0248350688728622	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	P3R3URF-PIK3R3	PC1	-0.0447817668282888	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	JUN	PC1	0.344275712487093	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	F3	PC1	0.0180421898104258	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	TGFB2	PC1	-0.0425235480440698	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	AKT3	PC1	0.301810212140598	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	PRKCE	PC1	0.321852659292006	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	IL1B	PC1	-0.178029993958788	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	COL4A4	PC1	-0.00624280562388862	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	TGFBR2	PC1	0.229307408832404	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	PIK3CB	PC1	-0.11343875323476	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	PIK3CA	PC1	-0.145355116978379	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	CXCL8	PC1	0.0670508735153185	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	MAPK10	PC1	0.067194872749922	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	NFKB1	PC1	0.0584158535239027	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	CASP3	PC1	-0.2424871406165	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	PIK3R1	PC1	0.146227287046408	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	EGR1	PC1	0.0875441234608073	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	MAPK14	PC1	0.066507132486865	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	MAPK13	PC1	-0.0292450279578921	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	PIM1	PC1	0.0213331136080789	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	SERPINE1	PC1	-0.0144402956061138	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	JAK2	PC1	-0.0310596285403222	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	TGFBR1	PC1	0.145936380484355	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	MAPK8	PC1	-0.0111931670339797	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	FOXO1	PC1	-0.0827190968325745	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	SMAD3	PC1	-0.122104743010734	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	PRKCB	PC1	0.228819813714126	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	PLCG2	PC1	0.0845268540721844	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	STAT5B	PC1	-0.0609733696158531	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	PRKCA	PC1	0.152822924852723	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	BCL2	PC1	0.0827358589065713	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	NFATC1	PC1	0.0696364217548109	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	ICAM1	PC1	0.0212593156892182	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	TGFB1	PC1	0.0286235542661162	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	PLCB1	PC1	0.468253741953385	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	PLCB4	PC1	0.206423610199983	AGE-RAGE signaling pathway in diabetic complications	39
hsa04933	VEGFD	PC1	0.0236512859035732	AGE-RAGE signaling pathway in diabetic complications	39
hsa04934	GNAI3	PC1	-0.0940700695240191	Cushing syndrome	41
hsa04934	WNT2B	PC1	0.0127815427165172	Cushing syndrome	41
hsa04934	PBX1	PC1	0.308250130788631	Cushing syndrome	41
hsa04934	ADCY3	PC1	0.102436068179929	Cushing syndrome	41
hsa04934	FZD7	PC1	0.0488148319474737	Cushing syndrome	41
hsa04934	CREB1	PC1	-0.0632908605201092	Cushing syndrome	41
hsa04934	FZD5	PC1	-0.202480103102243	Cushing syndrome	41
hsa04934	CACNA1D	PC1	-0.0140553555902851	Cushing syndrome	41
hsa04934	WDR5B	PC1	0.00772256402330236	Cushing syndrome	41
hsa04934	NCEH1	PC1	0.0758492630988831	Cushing syndrome	41
hsa04934	LEF1	PC1	-0.252440305973492	Cushing syndrome	41
hsa04934	CAMK2D	PC1	-0.0141714500284486	Cushing syndrome	41
hsa04934	ADCY2	PC1	-0.0234289919439597	Cushing syndrome	41
hsa04934	APC	PC1	-0.132729658731988	Cushing syndrome	41
hsa04934	CDKN1A	PC1	-0.0480925057633799	Cushing syndrome	41
hsa04934	CREB5	PC1	0.146045433512169	Cushing syndrome	41
hsa04934	GNAI1	PC1	0.290737608662808	Cushing syndrome	41
hsa04934	CDK6	PC1	-0.0925657521108563	Cushing syndrome	41
hsa04934	CREB3L2	PC1	0.00157466385590959	Cushing syndrome	41
hsa04934	FZD3	PC1	-0.187335948913383	Cushing syndrome	41
hsa04934	CCNE2	PC1	-0.122738848508408	Cushing syndrome	41
hsa04934	GNAQ	PC1	-0.255849274824755	Cushing syndrome	41
hsa04934	TCF7L2	PC1	0.191611729441372	Cushing syndrome	41
hsa04934	WNT5B	PC1	-0.117131023676639	Cushing syndrome	41
hsa04934	CACNA1C	PC1	0.0697889054199404	Cushing syndrome	41
